vid,polnoe_naimenovanie,socrshenoe_naimenovanie,naimenovanie_ur_litca_ip,region,inn,ogrn_ogrnip,adres,telephon,email,sait,spectialist_po_classificatci,prisvoenay_categoriya,nomer_resheniya_o_prisvoenii_categorii,data_resheniya_o_prisvoenii_categorii,registratcionnyi_nomer_svidetelstva,data_vydachi_svidetelstva,srok_deistviya,acreditovanaya_organizatciya,categoria_1,kol_vo_nomerov_categoria_1,kol_vo_mest_categoria_1,categoria_2,kol_vo_nomerov_categoria_2,kol_vo_mest_categoria_2,categoria_3,kol_vo_nomerov_categoria_3,kol_vo_mest_categoria_3,itogo_nomerov
хостел,"Хостел ""Удача"" ООО ""Ира""","Хостел ""Удача""","ООО ""Ира""",Республика Карелия,1007026867,1161001058151,"186792, Россия, Республика Карелия, г.Сортавала, ул.Карельская, дом 27",+79215263933,alisgods@mail.ru,нет,Сычева Любовь Алексеевна,без звёзд,048,18.06.2021,10/АА-036/048-2021,18.06.2021,18.06.2024,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Пятая»,9,33,,,,,,,33
"загородный отель, туристская база, база отдыха",Отель «Точка на карте Сортавала» ООО «Точка на карте»,Отель «Точка на карте Сортавала»,Общество с ограниченной ответственностью «Точка на карте»,Республика Карелия,1007027148,1171001003909,"186790, Республика Карелия, г. Сортавала, п.Рюттю, д.1/2.",+7 (921) 805-05-20,booking_sortavala@tochkanakarte.ru,https://tochkanakarte.ru/,Бугровский Е.В.,три звезды,77АА115-2024-297,05.06.2021,77/АА-115-2021/295-2021,05.06.2021,04.06.2024,"Общество с ограниченной ответственностью ""Строим Отель""",«Первая»,61,122,,,,,,,122
городская гостиница (отель),"Отель ""Лофт"" ООО ""Феникс""","Отель ""Лофт""","ООО ""Феникс""",Республика Карелия,1001337111,1181001008858,"105030, Россия, Республика Карелия, г. Петрозаводск, пр.А.Невского, д.47, помещение 3",+79215577999,hotel-loft-ptz@mail.ru,hotel-loft-ptz.ru,Сычева Любовь Алексеевна,две звезды,045,11.06.2021,10/АА-036/045-2021,11.06.2021,11.06.2024,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,6,12,«Пятая»,4,12,,,,24
"загородный отель, туристская база, база отдыха","Гостиница ""Щучье озеро"" ООО ""Второй городок""","Гостиница ""Щучье озеро""","ООО ""Второй городок""",Республика Карелия,1012009377,1091035000132,"186730, Россия, Республика Карелия, г.Лахденпохъя, ул.Малиновского, д.2-а",+7 9214580784,vtoroigorodok@mail.ru,нет,Сычева Любовь Алексеевна,без звёзд,043,31.03.2021,10/АА-036/043-2021,31.03.2021,31.03.2024,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,12,24,«Вторая»,12,52,«Пятая»,3,32,108
городская гостиница (отель),ГОСТИНИЦА «КОРАЛ» ООО «Трове Петрозаводск»,ГОСТИНИЦА «КОРАЛ»,ООО «Трове Петрозаводск»,Республика Карелия,1001270266,1131001007026,"Республика Карелия, г. Петрозаводск, ул. Пограничная, д. 50, 2 этаж,  11 этажной секции",+7(921)7269080,koral-hotel@mail.ru,http://koral-hotel.ru/,,без звёзд,51-20,21.12.2020,47/028/48-2020,21.12.2020,20.12.2023,"Союз ""Ленинградская областная торгово-промышленная палата""",«Третья»,6,18,«Пятая»,7,23,,,,41
"курортный отель, санаторий, дом отдыха, центр отдыха, пансионат","Санаторий ""Марциальные воды"" ООО ""Санаторий ""Марциальные воды","Санаторий "" Марциальные воды""","ООО ""Санаторий ""Марциальные воды""",Республика Карелия,1001022834,1021000526436,"185901,Россия, Республика Карелия, Кондопожский район, поселок Марциальные воды","88001001719,+7 (8142) 44-54-81",director@marcwater.com,марцводы.рф,Сычева Любовь Алексеевна,две звезды,041,05.02.2021,10/АА-036/041-2021,05.02.2021,05.02.2024,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,6,12,«Первая»,90,167,«Вторая»,9,27,206
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения",Комплекс гостевых домов «KARJU KALA» ООО «ГАРМОНИЯ»,Комплекс гостевых домов «KARJU KALA»,ООО «ГАРМОНИЯ»,Республика Карелия,101401720,1191001007878,"186004, Республика Карелия, Олонецкий район, село Нурмойла, улица Ладожская, д.8",+7 (921) 014 23 60,Karju-kala-karelija@mail.ru,http://karju-kala.ru,,без звёзд,383,28.12.2020,77/44/383-2020,28.12.2020,28.12.2023,"Общество с ограниченной ответственностью ""Эксперт Консалт Груп"" (ООО ""Эксперт Консалт Груп"")",«Первая»,6,12,,,,,,,12
городская гостиница (отель),"Отель "" Топаз-Кола"" ООО ПКФ ""Топаз""","Отель "" Топаз-Кола""","ООО ПКФ "" Топаз""",Республика Карелия,1006003271,1021000922260,"Россия, Республика Карелия,Сегежский муниципальный район, Поповпорожское сельское поселение,территория ""Топаз"", 721-й км, строение 1",+ 7 9116618330,hotel.topaz-kola@mail.ru,нет,,без звёзд,039,25.12.2020,55/039-2020,25.12.2020,25.12.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,9,18,«Третья»,4,14,,,,32
"(До 31.12.2020) дома отдыха, пансионаты и другие аналогичные средства размещения",Отель «Точка на карте Видлица» ООО «Точка на карте Видлица»,Отель «Точка на карте Видлица»,Общество с ограниченной ответственностью «Точка на карте Видлица»,Республика Карелия,1007027839,1191001010595,"186007, Республика Карелия, Олонецкий национальный муниципальный район, Видлицкое сельское поселение, район с. Видлица, земельный участок №115",+7 (812) 317-77-67,vidlitsa@tochkanakarte.ru,https://tochkanakarte.ru/vidlitsa,Кривошеин А.Н.,три звезды,77АА115-2022-282-1,19.11.2021,77/АА-115-2021/282-1-2021,20.11.2021,10.12.2023,"Общество с ограниченной ответственностью ""Строим Отель""",Высшая «апартмент»,15,30,,,,,,,30
городская гостиница (отель),"Гостиничный комплекс ""Сегежа"" ИП Преминина Е.В.","Гостиничный комплекс ""Сегежа""",Индивидуальный предприниматель Преминина Елена Владимировны,Республика Карелия,100601389948,305100620600025,"186424, Россия, Республика Карелия, г Сегежа, ул.Лесокультурная, дом 4",+7 9218003050,g.k.s@inbox.ru,www.hotelsegezha.ru,,без звёзд,033,29.10.2020,55/033-2020,29.10.2020,29.10.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,4,5,«Первая»,41,50,«Третья»,10,36,91
городская гостиница (отель),"Гостиница ""Villa Vitele"" ИП Моисеев А.А.","Гостиница ""Villa Vitele""",Индивидуальный предприниматель Моисеев Алексей Александрович,Республика Карелия,100117205500,313103534700018,"186007, Россия, Республика Карелия, Олонецкий район, поселок Устье Видлицы, ул.Рыбацкая, д.3А",+7 9212218091,villavitele@gmail.com,www.villavitele.ru,,три звезды,035,29.10.2020,55/035-2020,29.10.2020,29.10.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,2,4,«Первая»,10,20,,,,24
городская гостиница (отель),"Мини-отель ""Пулонга"" ИП Амосова Мария Алексеевна","Мини-отель ""Пулонга""",ИП Амосова Мария Алексеевна,Республика Карелия,100115128320,318100100011559,"186671,Россия, Республика Карелия, Лоухский район, деревня .Нижняя Пулонга,",+7 9212228886,pulonga2013@gmail.com,www.karelia.name,,без звёзд,037,30.10.2020,55/037-2020,30.10.2020,30.10.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Пятая»,5,11,,,,,,,11
городская гостиница (отель),"Гостиница ""КарелОнего"" ООО ""Белые ночи""","Гостиница ""КарелОнего""","ООО "" Белые ночи""",Республика Карелия,1001339084,1191001000431,"186150,Россия,Республика Карелия, г. Пудож, ул.К.Маркса, д 58",+7 9114100505,ira.1970.1@yandex.ru,нет,,без звёзд,034,29.10.2020,55/034-2020,29.10.2020,29.10.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,4,12,«Пятая»,16,31,,,,43
городская гостиница (отель),"Гостиница ""Карху"" ООО ""Карху""","Гостиница ""Карху""","ООО "" Карху""",Республика Карелия,1013008707,1181001004480,"186350,Россия, Республика Карелия, г. Медвежьегорск, ул.Лесная, дом 1",+7 9027709066,karhuhotel@mail.ru,karhu-hotel.ru,,две звезды,031,21.10.2020,55/031-2020,21.10.2020,21.10.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,12,18,«Вторая»,1,3,,,,21
городская гостиница (отель),Гостевой комплекс «Лопский берег» ИП Легкий Евгений Анатольевич,«Лопский берег»,Индивидуальный предприниматель Легкий Евгений Анатольевич,Республика Карелия,101100706637,319100100017110,"186522, Республика Карелия, Беломорский муниципальный район, Сумпосадское сельское поселение, с. Колежма, д. 1А",+7 (911) 412 30 77,info@lightsofnorth.ru,lopskybereg.ru,,без звёзд,741,14.10.2020,77/41/741-2020,15.10.2020,13.10.2023,"Общество с ограниченной ответственностью ""Управляющая компания ""Отель менеджмент""",«Первая»,5,10,«Третья»,1,4,,,,14
городская гостиница (отель),"Гостиница ""Ауринко"" ИП Русанова Валерия Николаевна","Гостиница ""Ауринко""",ИП Русанова Валерия Николаевна,Республика Карелия,100112044680,316100100058384,"185005, Россия, Республика Карелия, г. Петрозаводск, ул. Луначарского, д. 3",+7 (8142) 73-00-10,aurinko-hotel@yandex.ru,www.otel-karelia.ru,,две звезды,028,28.09.2020,55/028-2020,28.09.2020,28.09.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,8,15,«Вторая»,2,6,,,,21
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","БАЗА ОТДЫХА ""ОНЕГО""\tГосударственное бюджетное образовательное учреждение дополнительного образования Республики Карелия «Ресурсный центр развития дополнительного образования» (ГБОУ ДО РК РЦРДО Ровесник)","БАЗА ОТДЫХА ""ОНЕГО""",Государственное бюджетное образовательное учреждение дополнительного образования Республики Карелия «Ресурсный центр развития дополнительного образования» (ГБОУ ДО РК РЦРДО Ровесник),Республика Карелия,1001049089,1051000023073,"185030, Республика Карелия, г. Петрозаводск,  ул.Повенецкая, 2",+7 814 253-50-64,turbazaonego@mail.ru,rovesnik.karelia.ru,,без звёзд,600,18.09.2020,78/17/600-2020,18.09.2020,17.09.2023,"Общество с ограниченной ответственностью ""Бюро классификации и экспертизы""",«Пятая»,11,45,,,,,,,45
городская гостиница (отель),"Гостиница ""9 Ночей""-Отель ""1774"" ИП Хромченков Илья Вадимович","Гостиница ""9 Ночей""-Отель ""1774""",Индивидуальный предприниматель Хромченков Илья Вадимович,Республика Карелия,100126026232,317100100018902,"185003,Россия,Республика Карелия, г. Петрозаводск, площадь Литейная, дом 3",+79116698511,ptz@9nights.ru,www.9nights.ru,,без звёзд,026,17.09.2020,55/026-2020,17.09.2020,17.09.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Третья»,8,32,«Четвертая»,1,6,,,,38
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","Туристический комплекс ""ВелТ"" ООО "" ВелТ-Карельские путешествия""","Туристический комплекс "" ВелТ""","ООО "" ВелТ-Карельские путешествия""",Республика Карелия,1017009860,1031001190220,"186910,Россия, Республика Карелия, поселок Калевала, ул.Вяйнемейнена, дом 136","+7 (81454) 4-23-77, +7 9104444977",info@kalevala-welt.ru,www.kalevala-welt.ru,,две звезды,025,16.09.2020,55/025-2020,16.09.2020,16.09.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,3,6,«Первая»,12,24,«Третья»,3,13,43
городская гостиница (отель),"Хостел ""Брусника"" ООО ""КАРЕЛИЯ КОМФОРТ""","Хостел ""Брусника""","ООО ""КАРЕЛИЯ КОМФОРТ""",Республика Карелия,1001326536,1171001005746,"185035, Россия, Республика Карелия, г. Петрозаводск, ул. Антикайнена, дом 34, помещение 15",+7(8142) 63-58-00,brusnikapetrozavodsk@gmail.com,www.brusnikahostel120.ru,,без звёзд,022,28.08.2020,55/022-2020,28.08.2020,28.08.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Пятая»,11,52,,,,,,,52
городская гостиница (отель),"Гостиница ""Северная"" ООО ""Северная""","Гостиница ""Северная""","ООО ""Северная""",Республика Карелия,1001248292,1111001009382,"185035,Россия, Республика Карелия, г .Петрозаводск, проспект Ленина, дом 21",+7(8142) 59-97-77,reception@severnaya.info,www.severnaya.info,,четыре звезды,019,21.08.2020,55/019-2020,21.08.2020,21.08.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «апартмент»,2,4,Высшая «люкс»,7,14,Высшая «джуниор сюит»,7,14,32
хостел,Хостел «Брусничка» ИП Федулина Е.А.,Хостел «Брусничка»,ИП Федулина Е.А.,Республика Карелия,101400482635,317100100024522,"186000, Республика Карелия, г. Олонец, ул. Ленина, д. 21",+7(921) 2208015,brusnika.olonets@gmail.com,-,,без звёзд,355,10.08.2020,77/44/355-2020,10.08.2020,10.08.2023,"Общество с ограниченной ответственностью ""Эксперт Консалт Груп"" (ООО ""Эксперт Консалт Груп"")",«Пятая»,4,20,,,,,,,20
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","База отдыха ""Арсенал"" ООО "" Нью Стар""","База отдыха ""Арсенал""","ООО "" Нью Стар""",Республика Карелия,1007012670,1021000943017,"186757, Россия,Республика Карелия, Сортавальский район, пгт.Вяртсиля, 4-й километр автодороги Вяртсиля-Саанлахти",+79216044033,newstar@nxt.ru,www.arsenal.ru,,без звёзд,017,03.08.2020,55/017-2020,03.08.2020,03.08.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,4,8,«Третья»,11,41,,,,49
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","Турбаза ""Тумча"" Общество с ограниченной ответственностью «Бюро Активного Туризма «Тумча»","Турбаза ""Тумча""",Общество с ограниченной ответственностью «Бюро Активного Туризма «Тумча»,Республика Карелия,1001288538,1141001011645,"Республика Карелия, Муезерский р-н, урочище  Мергуба, оз. Мергубское",+7(495)-960-21-28,info@tumcha-rk.ru,pro-camp.ru,,без звёзд,053,27.07.2020,АА-008/053-2020,27.07.2020,27.07.2023,"Общество с ограниченной ответственность ""НЦСЭ ""Хорекаэкспертгрупп""",«Пятая»,17,74,,,,,,,74
городская гостиница (отель),"Гостиница ""Пряжа""  ООО ""Совершенство""","Гостиница ""Пряжа""","ООО ""Совершенство""",Республика Карелия,1001153629,1041000013779,"186120,Россия, Республика Карелия, Пряжинский район, пгт.Пряжа, ул.Советская, д.81",+7 921 727 25 35,roa.ptz@gmail.com,www.pryazha-hotel.ru,,одна звезда,015,05.06.2020,55//015-2020,05.06.2020,05.06.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,2,4,«Первая»,11,22,«Пятая»,5,14,40
городская гостиница (отель),"Гостиница ""Янишполе"" ООО ""Стандарт Отель""","Гостиница ""Янишполе""","ООО ""Стандарт Отель""",Республика Карелия,1003004990,1111039000368,"186206, Россия, Республика Карелия, Кондопожский район, село Янишполе, ул.Дорожная, д.29",+7 921 700 29 99,sto.hotel@yandex.ru,www.hotelm18.ru,,две звезды,014,05.06.2020,55/014-2020,05.06.2020,05.06.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Первая»,25,44,,,,,,,44
городская гостиница (отель),"Гостиница ""ГУОР г. Кондопога"" ФГБПОУ ""Государственное училище ( техникум) олимпийского резерва г. Кондопога""","Гостиница ""ГУОР г. Кондопога""","ФГБПОУ ""Государственное училище ( техникум) олимпийского резерва г. Кондопога""",Республика Карелия,1003018311,1191001003533,"186223, Республика Карелия, г. Кондопога, ул. М.Горького дом 10",8 (81451) 7 33 14,adm.oor2@yandex.ru,www.olimp-karelia.ru,,без звёзд,08-20,14.02.2020,47/028/08-2020,14.02.2020,13.02.2023,"Союз ""Ленинградская областная торгово-промышленная палата""",«Третья»,15,45,,,,,,,45
городская гостиница (отель),"Гостиница ""Северный колледж"" ГАПОУ РК ""Северный колледж""","Гостиница ""Северный колледж""","ГАПОУ РК ""Северный колледж""",Республика Карелия,1006002101,1021000922062,"186422, Республика Карелия, г.Сегежа, ул.Спиридонова, д.27",+7(814)3141041,severcollege@nc.onego.ru,https://severcollege.ru/sveden/struct/5125/,,без звёзд,07-20,07.02.2020,47/028/07-2020,07.02.2020,06.02.2023,"Союз ""Ленинградская областная торгово-промышленная палата""",«Первая»,4,8,«Четвертая»,3,6,«Пятая»,9,11,25
городская гостиница (отель),"Отель ""Саквояж"" ООО ""Гостеприимство""","Отель ""Саквояж""","ООО ""Гостеприимство""",Республика Карелия,1001251915,1111001014178,"185035, Республика Карелия, г .Петрозаводск, ул. Свердлова, дом 10",+7(8142) 76-16-61,rk-hotel@mail.ru,www.rk-hotel.ru,,четыре звезды,008,10.02.2020,55/008-2020,10.02.2020,10.02.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,2,4,Высшая «студия»,2,4,«Первая»,19,37,45
городская гостиница (отель),"Гостиница ""Культурно-деловой центр "" Маски"" ГАУ РК "" Центр народного творчества и культурных инициатив Республики Карелия""","Гостиница "" Культурно-деловой центр "" Маски""","ГАУ РК "" Центр народного творчества и культурных инициатив Республики Карелия""",Республика Карелия,1001040657,1021000544730,"185036, Республика Карелия, г. Петрозаводск, проспект К.Маркса, дом 3-а","+7 (8142) 76-14-78, 77-46-19",karelia.maski@gmail.com,нет,,две звезды,009,10.02.2020,55/009-2020,10.02.2020,10.02.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,3,6,«Первая»,20,40,«Пятая»,7,25,71
городская гостиница (отель),"Гостиница "" Карелия"" ООО ""Толвоярви""","Гостиница ""Карелия""","ООО ""Толвоярви""",Республика Карелия,1016001570,1151040000066,"186870, Республика Карелия, г. Суоярви, ул.Шельшакова, дом 1",+7 ( 81457) 5-14-19,tolvoyarvi@mail.ru,нет,,без звёзд,007,05.02.2020,55/007-2020,05.02.2020,05.02.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,2,4,«Первая»,21,36,«Четвертая»,26,50,90
городская гостиница (отель),"Гостиница ""Олония"" ООО ""Олония-тур","Гостиница ""Олония""","ООО "" Олония-тур""",Республика Карелия,1014017119,1191001004677,"186000, Республика Карелия, г. Олонец, ул.Свирских дивизий, дом 5",+7 921 016 80 01,olonya-hotel@mail.ru,www.olonya-hotel.ru,,две звезды,004,30.01.2020,55/004-2020,30.01.2020,30.01.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",Высшая «люкс»,3,6,«Первая»,45,70,«Третья»,1,3,79
городская гостиница (отель),"""Колледж-отель ""София""  ГАПОУ РК "" Сортавальский колледж""","""Колледж-отель ""София""","ГАПОУ РК "" Сортавальский колледж""",Республика Карелия,1007018256,1081035003543,"186792, Республика Карелия, г.Сортавала, ул.Гагарина, дом 15",+7921 461 3257,sofia-sorta@yandex.ru,www.sk-karelia.ru,,без звёзд,002,27.01.2020,55/002-2020,27.01.2020,27.01.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛСЕРТИФИКАЦИЯ""",«Пятая»,15,32,,,,,,,32
городская гостиница (отель),"экоотель ""Большая Медведица"" ООО ""Кодеранду""","экоотель ""Большая Медведица""","ООО ""Кодеранду""",Республика Карелия,1013800550,1061039018699,"186353, Россия, Республика Карелия, Медвежегорский район, местечко Войгуба",+7 (921) 010-70-00,beartour@rambler.ru,www.beartour.ru,,две звезды,094,27.01.2020,50/01/094 - 2020,27.01.2020,27.01.2023,"Общество с ограниченной ответственностью ""Сергиево-Посадский центр сертификации и мониторинга""",«Первая»,12,24,«Третья»,8,33,«Пятая»,1,4,61
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","База отдыха ""Суйсарь"" ООО ""Суйсарь""","База отдыха "" Суйсарь""","ООО ""Суйсарь""",Республика Карелия,1001230231,1101001000704,"185502, Россия, Республика Карелия, Прионежский район, д. Суйсарь",+7 (8142) 76-89-59,info@syisar.ru,www.respect-karelia.ru,,без звёзд,093,23.12.2019,50/01/093-2019,23.12.2019,23.12.2022,"Общество с ограниченной ответственностью ""Сергиево-Посадский центр сертификации и мониторинга""",«Первая»,5,10,«Третья»,8,52,,,,62
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","База отдыха ""Ламберг"" ООО ""Транс - Сервис""","База отдыха ""Ламберг""","ООО ""Транс - Сервис""",Республика Карелия,1007017051,1081035000188,"186790, Россия, Республика Карелия, г. Сортавала, пос. Ламберг, дом 44",+7 (921) 800-18-88,lamberg-club@mail.ru,www.lamberg-club.ru,,три звезды,093,23.12.2019,50/01/092-2019,23.12.2019,23.12.2022,"Общество с ограниченной ответственностью ""Сергиево-Посадский центр сертификации и мониторинга""",«Первая»,19,38,,,,,,,38
мотель,Мотель «Пушной» ИП Третьяков Леонид Вадимович,Мотель «Пушной»,ИП Третьяков Леонид Вадимович,Республика Карелия,771535859573,309774607801111,"186523, Республика Карелия, Беломорский район, посёлок Пушной, улица Лехтинская, дом 1",+7(921)625-00-15,info@motel-p.ru,motel-p.ru,,одна звезда,599-1,23.12.2019,77/41/599-1-2019,23.12.2019,22.12.2022,"Общество с ограниченной ответственностью ""Управляющая компания ""Отель менеджмент""",«Первая»,8,16,«Вторая»,14,26,,,,42
городская гостиница (отель),Гостиница «Акватика» Автономное учреждение Республики Карелия «Центр спортивной подготовки»,Гостиница «Акватика»,Автономное учреждение Республики Карелия «Центр спортивной подготовки»,Республика Карелия,1001038658,1031000004342,"Республика Карелия, г. Петрозаводск, ул. Пушкинская, д.7, 1 этаж","8(8142) 76-50-05, 76-50-04, 76-61-80",akvati00@mail.ru,csp-karelia.ru/objektisporta/akvatika/,,две звезды,265-р,06.11.2020,АА-022/152-2020,06.11.2020,05.11.2023,"Общество с ограниченной ответственностью ""Эндикон-Эксперт""",«Первая»,12,12,,,,,,,12
городская гостиница (отель),"Гостиница ""Piter Inn Петрозаводск"" ООО «Питер-Инн»","Гостиница ""Piter Inn Петрозаводск""",ООО «Питер-Инн»,Республика Карелия,1001303465,1157847412931,"185035, Республика Карелия, г.Петрозаводск, пл.Гагарина, д.1",88142717071,reserv@piterinn.ru,www.piterinn.ru,Розова Надежда Борисовна,четыре звезды,46-р/2,27.07.2021,АА-022/290-2021,27.07.2021,26.07.2024,"Общество с ограниченной ответственностью ""Эндикон-Эксперт""",Высшая «люкс»,4,8,Высшая «джуниор сюит»,12,24,«Первая»,164,289,321
городская гостиница (отель),"Отель ""Фрегат"" ООО ""Фрегат Сервис""","Отель ""Фрегат""","ООО ""Фрегат Сервис""",Республика Карелия,1001294997,1151001003427,"185035, г. Петрозаводск, пр. Карла Маркса, д. 1А",+7 (8142) 594203,hotel@fregatfamily.com,,Конева Светлана Юрьевна,четыре звезды,10-21,05.03.2021,47/028/10-2021,05.03.2021,04.03.2024,"Союз ""Ленинградская областная торгово-промышленная палата""",Высшая «люкс»,1,2,Высшая «джуниор сюит»,7,14,«Первая»,72,144,160
"загородный отель, туристская база, база отдыха","Туристический комплекс ""Причал"", коттедж № 8 ООО  ""Причал""","Туристический комплекс ""Причал"", коттедж № 8","Общество с ограниченной ответственностью ""Причал""",Республика Карелия,1002001876,1021000843214,"186601, Республика Карелия, Кемский р-н, п. Рабочеостровск, ул. Вокзальная",+7 81458 56060,prichalkem@yandex.ru,www.prichalrk.ru,Розова Надежда Борисовна,две звезды,14-р/2,18.05.2021,АА-022/275-2021,18.05.2021,17.05.2024,"Общество с ограниченной ответственностью ""Эндикон-Эксперт""",«Первая»,28,44,,,,,,,44
городская гостиница (отель),Гостиница «Cosmos Petrozavodsk Hotel» ООО «Онега Палас»,Cosmos Petrozavodsk Hotel,"Общество с ограниченной ответственностью ""Онега Палас""",Республика Карелия,1001185003,1061001075321,"185035, Республика Карелия, г. Петрозаводск, ул. Куйбышева, д. 26",88142790790,hotel@onegopalace.com,http://onegopalace.com/,,четыре звезды,7739-2022-102-2,06.12.2019,77/39/102-2-2019,06.12.2019,07.12.2022,"Общество с ограниченной ответственностью ""Строим Отель""",Высшая «сюит»,2,4,Высшая «люкс»,2,4,Высшая «джуниор сюит»,1,2,10
"загородный отель, туристская база, база отдыха",Гостинично-туристический комплекс «Ладожская Усадьба» ООО «ГТК «Ладожская Усадьба»,Гостинично-туристический комплекс «Ладожская Усадьба»,ООО «ГТК «Ладожская Усадьба»,Республика Карелия,1007021940,1121035000525,"186792, Республика Карелия, г. Сортавала, п. Ниэмелянхови, ул.Озерная, д.1",+ 7 (921) 700-15-15; + 7 (800) 100-29-92;,info@ladoga-usadba.ru,www.ladoga-usadba.ru,Биткулов М.И.,четыре звезды,773.ЦК,19.10.2021,78/АА-034/612-2021,20.10.2021,19.10.2024,"Общество с ограниченной ответственностью ""Звезды Отелям""",Высшая «апартмент»,17,102,,,,,,,102
