vid,polnoe_naimenovanie,socrshenoe_naimenovanie,naimenovanie_ur_litca_ip,region,inn,ogrn_ogrnip,adres,telephon,email,sait,spectialist_po_classificatci,prisvoenay_categoriya,nomer_resheniya_o_prisvoenii_categorii,data_resheniya_o_prisvoenii_categorii,registratcionnyi_nomer_svidetelstva,data_vydachi_svidetelstva,srok_deistviya,acreditovanaya_organizatciya,categoria_1,kol_vo_nomerov_categoria_1,kol_vo_mest_categoria_1,categoria_2,kol_vo_nomerov_categoria_2,kol_vo_mest_categoria_2,categoria_3,kol_vo_nomerov_categoria_3,kol_vo_mest_categoria_3,itogo_nomerov
"загородный отель, туристская база, база отдыха",Гостиничный комплекс «Сыпучка»    КГКУ «Сыпучка»,Гостиничный комплекс «Сыпучка»,Краевое Государственное Казенное Учреждение «Сыпучка» при Аппарате Губернатора и Правительства Камчатского края,Камчатский край,4105027871,1044100940730,"Российская Федерация, 684034, Камчатский край Елизовский район, тер. Паратунское шоссе 23 км",+7 914-029-55-25,sypuchkawelcome@gmail.com,https://kgbu-sypuchka.ru/,Давыдова Маргарита Владимировна,четыре звезды,1386,01.11.2022,77/АА-79/1386-2022,01.11.2022,01.11.2025,"Некоммерческая организация ""Российская Гостиничная Ассоциация""",Высшая «сюит»,1,2,Высшая «апартмент»,1,6,Высшая «люкс»,3,10,18
городская гостиница (отель),"гостиница «Полет» АО ""МЕЖДУНАРОДНЫЙ АЭРОПОРТ ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ (ЕЛИЗОВО)""",гостиница «Полет»,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖДУНАРОДНЫЙ АЭРОПОРТ ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ (ЕЛИЗОВО)""",Камчатский край,4105046377,1164101057559,"684005, Россия, Камчатский край, город Елизово, улица Звездная, дом 10",84153199315,adm.hotel@pkc.aero,,Ефименко Екатерина Владимировна,три звезды,№ 149,28.12.2021,№ 28/АА-69/149-2021,28.12.2021,27.12.2024,"Общество с ограниченной ответственностью ""Экспертно консалтинговый центр Амур-Тест""",«Первая»,38,73,,,,,,,73
городская гостиница (отель),"Гостиничный комплекс ""Петропавловск"" Общество с ограниченной ответственностью ""Гостиничный комплекс ""Петропавловск""","Гостиничный комплекс ""Петропавловск""","Общество с ограниченной ответственностью ""Гостиничный комплекс ""Петропавловск""",Камчатский край,4101000854,1024101021339,"Российская Федерация 683031, Камчатский край, г. Петропавловск-Камчатский, Проспект Карла Маркса, 31А",8 (4152) 252525,hotel@hotel.petropavlvosk.ru,www.petropavlvosk.-hotel.ru,,три звезды,1020,23.12.2020,АА-79/1020-2020,23.12.2020,23.12.2023,"Некоммерческая организация ""Российская Гостиничная Ассоциация""",«Первая»,77,129,,,,,,,129
"курортный отель, санаторий, дом отдыха, центр отдыха, пансионат",Пансионат «Светлячок» Центрального банка Российской Федерации,"Пансионат ""Светлячок""",Центральный банк Российской Федерации,Камчатский край,7702235133,1037700013020,"684034, Камчатский край, Елизовский р-н., с. Паратунка",+7(4152)41-93-76,30pansionat@cbr.ru,,Борунова Ирина Анатольевна,три звезды,035,19.07.2022,77/АА-93/035-2022,19.07.2022,19.07.2025,"Общество с ограниченной ответственностью ""Стар Лайн""",Высшая «апартмент»,2,4,Высшая «люкс»,13,27,Высшая «джуниор сюит»,1,2,33
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","База отдыха ""Кречет"", ООО ""КРЕЧЕТ-ТУР""","База отдыха ""Кречет"", ООО ""КРЕЧЕТ-ТУР""","ООО ""КРЕЧЕТ-ТУР""",Камчатский край,4105034290,1084141001680,"684000, Камчатский край, Паратунское шоссе, 24",+7 (41531) 44-155,krechet-tour@mail.ru,,,две звезды,82,28.12.2019,70/04/82-2019,28.12.2019,28.12.2022,Автономная некоммерческая организация «Научно-проектное сообщество социального предпринимательства и совместного жизнеустройства»,«Первая»,22,35,,,,,,,35
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","База отдыха ""Солнечная"", АО ""КЖГС""","База отдыха ""Солнечная"", АО ""КЖГС""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАМЧАТЖИЛГРАЖДАНСТРОЙ""",Камчатский край,4100001284,1024101014959,"684034, Камчатский край, Паратунское шоссе, 25 км",+7 (41531) 4-41-23,solnechnayakamchatka@mail.ru,,,без звёзд,88,28.12.2019,70/04/88-2019,28.12.2019,28.12.2022,Автономная некоммерческая организация «Научно-проектное сообщество социального предпринимательства и совместного жизнеустройства»,«Первая»,12,22,,,,,,,22
городская гостиница (отель),Гостиница «Спутник» ООО «Спутник-Камчатка»,Гостиница «Спутник»,Общество с ограниченной ответственностью «Спутник-Камчатка»,Камчатский край,4101165863,1144101004629,"Российская Федерация,  684034, Камчатский край, Елизовский район, п. Паратунка, ул. Елизова, д. 21",+7 (914) 025-88-88,hotel@sputnik-kamchatka.ru,wvwv.spkam.r,,четыре звезды,934,27.12.2019,77/36/934-2019,27.12.2019,27.12.2022,"Некоммерческая организация ""Российская Гостиничная Ассоциация""",Высшая «люкс»,3,6,«Первая»,4,8,,,,14
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","Базы отдыха "" Лесная поляна"" ООО ""Кредо""","Базы отдыха "" Лесная поляна""","ООО ""Кредо""",Камчатский край,4101139574,1104101004787,"684035, Камчатский край, Елизовский район, пос. Термальный, ул. Крашенинникова, зд. 21",+7(924)894-25-00,info@lespolyanakam.ru,lespolyanakam.ru,,три звезды,148,31.07.2020,77/43/148-2020,31.07.2020,31.07.2023,"Общество с ограниченной ответственностью ""Стар Лайн""",Высшая «апартмент»,10,60,Высшая «люкс»,2,4,Высшая «джуниор сюит»,4,8,72
"(До 31.12.2020)  горный приют, дом охотника, дом рыбака, шале, бунгало",«Гостевой дом в бухте «Непропусковая» ФГБУ «Государственный заповедник «Командорский»,«Гостевой дом в бухте «Непропусковая»,Федеральное государственное бюджетное учреждение «Государственный природный биосферный заповедник «Командорский» имени С.В. Маракова»,Камчатский край,4103000088,1024101227347,"684500, Камчатский край, Алеутский район, с. Никольское, ул. 50 лет Октября, д. 31",+7 (41547) 22225,gpz.komandorskiy@gmail.com,komandorsky.ru,,без звёзд,342-4,27.10.2020,77/41/342-4-2020,29.10.2020,26.10.2023,"Общество с ограниченной ответственностью ""Управляющая компания ""Отель менеджмент""",«Четвертая»,1,2,,,,,,,2
"(До 31.12.2020)  горный приют, дом охотника, дом рыбака, шале, бунгало",«Гостевой дом в бухте «Перешеек» ФГБУ «Государственный заповедник «Командорский»,«Гостевой дом в бухте «Перешеек»,Федеральное государственное бюджетное учреждение «Государственный природный биосферный заповедник «Командорский» имени С.В. Маракова»,Камчатский край,4103000088,1024101227347,"684500, Камчатский край, Алеутский район, с. Никольское, ул. 50 лет Октября, д. 31",+7 (41547) 22225,gpz.komandorskiy@gmail.com,komandorsky.ru,,без звёзд,342-5,27.10.2020,77/41/342-5-2020,29.10.2020,26.10.2023,"Общество с ограниченной ответственностью ""Управляющая компания ""Отель менеджмент""",«Четвертая»,1,2,,,,,,,2
"(До 31.12.2020)  горный приют, дом охотника, дом рыбака, шале, бунгало",«Гостевой дом в бухте «Полуденная» ФГБУ «Государственный заповедник «Командорский»,«Гостевой дом в бухте «Полуденная»,Федеральное государственное бюджетное учреждение «Государственный природный биосферный заповедник «Командорский» имени С.В. Маракова»,Камчатский край,4103000088,1024101227347,"684500, Камчатский край, Алеутский район, с. Никольское, ул. 50 лет Октября, д. 31",+7 (41547) 22225,gpz.komandorskiy@gmail.com,komandorsky.ru,,без звёзд,342-7,27.10.2020,77/41/342-7-2020,29.10.2020,26.10.2023,"Общество с ограниченной ответственностью ""Управляющая компания ""Отель менеджмент""",«Четвертая»,1,2,,,,,,,2
хостел,Хостел «Вулкан» ИП Рассказов Е.В.,Хостел «Вулкан»,ИП Рассказов Е.В.,Камчатский край,410105488907,309410125800081,"683024, Камчатский край, г. Петропавловск-Камчатский, ул. Горького, д.4-А",+7 (924) 585-81-90,info@hostelvulkan.ru,hostelvulkan.ru,,без звёзд,370,12.11.2020,77/44/370-2020,12.11.2020,12.11.2023,"Общество с ограниченной ответственностью ""Эксперт Консалт Груп"" (ООО ""Эксперт Консалт Груп"")",«Пятая»,9,48,,,,,,,48
городская гостиница (отель),Гостиница «Комфорт» Индивидуальный предприниматель Фролов Сергей Александрович,Гостиница «Комфорт»,Индивидуальный предприниматель Фролов Сергей Александрович,Камчатский край,410500166065,304414133500133,"Российская Федерация 680035 Камчатский край г. Петропавловск-Камчатский, ул. Пограничная, 39/1",8 (4151) 42-20-25,hotel-comfort@inbox.ru,www.hotelcomfort41.ru,,три звезды,1013,18.12.2020,АА-79/1013-2020,18.12.2020,18.12.2023,"Некоммерческая организация ""Российская Гостиничная Ассоциация""",«Первая»,8,14,,,,,,,14
городская гостиница (отель),Гостиница «Форест» ООО «КАМТУР»,Гостиница «Форест»,ООО «КАМТУР»,Камчатский край,4101127988,1084101006296,"684000, г. Елизово, ул.Геофизическая, д. 9а",+79246985555,foresthotel69@mail.ru,www.forest-hotel69.ru,,три звезды,17,21.12.2020,40/35/17-2020,23.12.2020,23.12.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОК СЕРВИС""",«Первая»,15,29,,,,,,,29
городская гостиница (отель),Гостиница  «Три лыжи»  ИП Лавриненко М. Л.,Гостиница  «Три лыжи»,ИП Лавриненко Максим Леонидович,Камчатский край,410114615083,313410133200018,"Г. Петропавловск-Камчатский, ул. Советская, д. 48,  1 этаж",89990200290,kam.3skis@gmail.com,www.3skis.ru,,две звезды,19,23.12.2020,40/35/19-2020,25.12.2020,25.12.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОК СЕРВИС""",«Первая»,6,12,«Третья»,2,14,,,,26
городская гостиница (отель),"Гостиница ""Городское Уютное Место"" ООО «КАМТУР»","Гостиница ""Городское Уютное Место""",ООО «КАМТУР»,Камчатский край,4101127988,10841010062,"Камчатский край, г. Петропавловск-Камчатский, Ленинская, 54",89140252424,Hotelgum2020@mail.ru,,,две звезды,20,21.12.2020,40/35/20-2020,23.12.2020,23.12.2023,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОК СЕРВИС""",«Первая»,6,12,«Вторая»,6,6,,,,18
"загородный отель, туристская база, база отдыха",База отдыха «Лесная» ООО «БОНАНЗА»,База отдыха «Лесная»,Общество с ограниченной ответственностью «БОНАНЗА»,Камчатский край,4105045528,1154177002231,"684014, Камчатский край, Елизовский район, Паратунское сельское поселение,  25 км трассы «Елизово-Паратунка»",+7 (902) 464 01 97,lesnayakam@yandex.ru,lesnaya-paratunka.ru,Аникин Антон Сергеевич,две звезды,914,07.05.2021,77/АА-110/914-2021,07.05.2021,06.05.2024,"Общество с ограниченной ответственностью ""Управляющая компания ""Отель менеджмент""",Высшая «люкс»,3,6,Высшая «джуниор сюит»,14,28,«Первая»,26,52,86
городская гостиница (отель),Отель «Парк» ИП Хмелинский Олег Ярославович,Отель «Парк»,ИП Хмелинский Олег Ярославович,Камчатский край,410502191701,313417730200012,"Россия, 684005,  г. Елизово, Камчатский край, ул. Магистральная, 55",+7 (962) 291 4444,isuri@mail.ru,https://yourtour-kamchatka.com/hotel,Егорова А.П.,без звёзд,ГЭО-108-2021,15.06.2021,23/АА-111/108-2021,15.06.2021,14.06.2024,"Общество с ограниченной ответственностью ""ГРАНД ЭКСПЕРТ ОТЕЛЬ""",«Первая»,7,17,«Третья»,3,12,,,,29
хостел,"Хостел ""Авача"" ОАО ""Гостиница ""Авача""","Хостел ""Авача""","ОАО ""Гостиница ""Авача""",Камчатский край,4101007049,1024101015872,"683003, Камчатский край, г.Петропавловск-Камчатский, ул.Ленинградская, д.61",8(415-2)42-73-31,travel@avacha-hotel.ru,www.avachahotel.ru,Баринова Наталья Алексеевна,без звёзд,19,18.07.2021,52/АА-031/19-2021,18.07.2021,17.07.2024,"Автономная некоммерческая организация ""Эксперт-НН""",«Пятая»,2,20,,,,,,,20
"загородный отель, туристская база, база отдыха",«Гостиница Витуса Беринга» МУП «Гостиница Витуса Беринга»,«Гостиница Витуса Беринга»,Муниципальное унитарное предприятие «Гостиница Витуса Беринга»,Камчатский край,4103000948,1184101003217,"684500, Камчатский край, Алеутский район, село Никольское,  ул. 50 лет Октября, дом, 6",+7 (415 47) 22 130,zbamrk@mail.ru,hotelbering.ru,Дорошенко Ирина Евгеньевна,без звёзд,478,31.10.2021,77/АА-68/478-2021,31.10.2021,30.10.2024,"Автономная некоммерческая организация ""Центр развития социального и культурно-познавательного туризма""",Высшая «люкс»,2,4,«Первая»,16,23,,,,27
хостел,Хостел «Турист» ИП Плотникова Лариса Викторовна,Хостел «Турист»,ИП Плотникова Лариса Викторовна,Камчатский край,290128371065,313410102200022,"684000, Камчатский край, г. Елизово,  ул. Магистральная, д. 10Б",89638300454,hostel.elizovo@mail.ru,,Шахмалиева О.М.,без звёзд,211207-329-К/3,15.12.2021,25/АА-107/333-2021,15.12.2021,14.12.2024,"Общество с ограниченной ответственностью ""Приморский центр сертификации""",«Пятая»,5,20,,,,,,,20
хостел,Хостел «Причал» ИП Павлов Андрей Владимирович,Хостел «Причал»,ИП Павлов Андрей Владимирович,Камчатский край,410109835809,320410100001780,"683000, г. Петропавловск-Камчатский, ул.Красинцев, д.1",8 909 839 5684,prihal01@mail.ru,,Пампушина О.В.,без звёзд,211206-326-К/3,15.12.2021,25/АА-107/335-2021,15.12.2021,14.12.2024,"Общество с ограниченной ответственностью ""Приморский центр сертификации""",«Пятая»,38,242,,,,,,,242
городская гостиница (отель),Гостиница «Вега» ИП Хайнасова Наталья Евгеньевна,Гостиница «Вега»,ИП Хайнасова Наталья Евгеньевна,Камчатский край,410117048562,314417702400058,"684110, Камчатский край, Усть-Большерецкий район, пос. Озерновский, ул. Октябрьская, д.34",89247829806,natalуahainasova@mail.ru,,Шахмалиева О.М.,без звёзд,211206-327-К/3,17.12.2021,25/АА-107/339-2021,17.12.2021,16.12.2024,"Общество с ограниченной ответственностью ""Приморский центр сертификации""",«Пятая»,5,10,,,,,,,10
хостел,Хостел «Луноход» ИП Кусмарцев Дмитрий Александрович,Хостел «Луноход»,ИП Кусмарцев Дмитрий Александрович,Камчатский край,410109920236,319410100010682,"683003 Камчатский край, г.Петропавловск -Камчатский, ул.Ленинградская, 74-53",+7 (914)-029-90-37,lunohod.hostel@gmail.com,lunohod-hostel.com,Полетаева Ирина Васильевна,без звёзд,1,30.11.2021,,30.11.2021,29.11.2024,"Союз ""Торгово-промышленная палата Камчатского края""",«Пятая»,4,22,,,,,,,22
"(До 31.12.2020) курортный отель, база отдыха, туристская база, центр отдыха, туристская деревня (деревня отдыха), дом отдыха, пансионат и другие аналогичные средства размещения","База отдыха ""Малки"" КГАУ ""Центр спортивной подготовки Камчатского края""","База отдыха ""Малки""","КГАУ ""Центр спортивной подготовки Камчатского края""",Камчатский край,4101000452,1024101032340,"Камчатский край, Елизовский район, с.Малки, ул. Авиаторов, д.1",+7(4152)49-32-08,ski-base@yandex.ru,www.tourski-base.ru,Полетаева Ирина Викторовна,без звёзд,3,22.12.2021,41/АА-162-2021/3-2021,22.12.2021,21.12.2024,"Союз ""Торгово-промышленная палата Камчатского края""",,,,,,,,,,0
городская гостиница (отель),Гостиница «ART HOTEL» ООО  «Комфорт»,Гостиница «ART HOTEL»,Общество с ограниченной ответственностью  «Комфорт»,Камчатский край,4105040262,1114177003621,"684000, Камчатский край, г. Елизово, ул. Виталия Кручины, д. 3",8(41531) 7-14-43,arthotel-kamchatka@mail.ru,www.arthotel-kamchatka.ru,Дорошенко И.Е.,четыре звезды,А-146,29.12.2021,77/АА-94/А-146-2021,29.12.2021,28.12.2024,"Общество с ограниченной ответственностью  ""Академия Консалтинга""",Высшая «джуниор сюит»,2,4,«Первая»,12,24,,,,28
хостел,Хостел «ЭНВИ хостел»   ИП Воронова Н.А.,Хостел «ЭНВИ хостел»,Индивидуальный предприниматель Воронова Наталья Александровна,Камчатский край,410111470023,321410000005435,"683001, Петропавловск-Камчатский, ул. Красинцев, 1",8 962 291-00-28,NVhostel@yandex.ru,,Лунякина Милена Петровна,без звёзд,1240,24.03.2022,77/АА-79/1240-2022,24.03.2022,24.03.2025,"Некоммерческая организация ""Российская Гостиничная Ассоциация""",«Пятая»,4,12,,,,,,,12
городская гостиница (отель),"Городской отель ""Loft hotel"" АО""КамчатТурРегион""","Городской отель ""Loft hotel""","Акционерное общество ""КамчатТурРегион""",Камчатский край,4100000481,1024101016785,"683902, Камчатский край, г. Петропавловск - Камчатский, ул. Арсеньева,д.1",84152155444,hotelkam@mail.ru,www.hotelkam.ru,Полетаева Ирина Васильевна,три звезды,7,25.04.2022,41/АА-162-2021/7-2021,25.04.2022,24.04.2025,"Союз ""Торгово-промышленная палата Камчатского края""",«Первая»,22,44,,,,,,,44
городская гостиница (отель),Гостиница «ПОБЕДА» ИП  Буевич М.М.,Гостиница «ПОБЕДА»,Индивидуальный предприниматель Буевич Михаил Михайлович,Камчатский край,410209245120,320410100005007,"684090, Камчатский край, г. Велючинск, ул. Победы, д. 9",89004411998,gostinica.pobeda@mail.ru,gosyinicapobeda.ru,О.М. Шахмалиева,одна звезда,220608-367-К/3,23.06.2022,25/АА-021-2022/375-2022,23.06.2022,22.06.2025,"Общество с ограниченной ответственностью ""Приморский центр сертификации""",«Первая»,4,8,«Вторая»,8,16,,,,24
хостел,"Хостел  ""Полуостров"" ИП Смирнов Р.Я.","Хостел ""Полуостров""",Индивидуальный предприниматель Смирнов Роман Яковлевич,Камчатский край,772400271482,304770000609081,"683023, Камчатский край, г. Петропавловск - Камчатский, ул. Абеля, д.41",89149945757,poluostrovkam@mail.ru,www.poluostrov-hotel.ru,Полетаева Ирина Васильевна,без звёзд,11,24.06.2022,41/АА-162-2021/11-2022,24.06.2022,23.06.2025,"Союз ""Торгово-промышленная палата Камчатского края""",«Пятая»,4,36,,,,,,,36
городская гостиница (отель),Отель «ПИК 3456» ООО «Агент Сервис ДВ»,Отель «ПИК 3456»,Общество с ограниченной ответственностью  «Агент Сервис ДВ»,Камчатский край,4101158640,1134101003761,"683032, г. Петропавловск-Камчатский, ул. Максутова, 44/2",8 914 025-06-06,Lucky.yana@list.ru,https://bookonline24.ru/pik-3456,Лунякина Милена Петровна,три звезды,1313,30.06.2022,77/АА-79/1313-2022,30.06.2022,30.06.2025,"Некоммерческая организация ""Российская Гостиничная Ассоциация""",Высшая «студия»,1,2,«Первая»,3,6,,,,8
городская гостиница (отель),Отель «Yu» ООО «Отельер»,Отель «Yu»,ООО «Отельер»,Камчатский край,4105126706,1204100000301,"684000, Камчатский край, г. Елизово, ул. Виталия Кручины, д. 38 а",+74153172727,office@yu-hotel.ru,yu-hotel.ru,О.Н. Леонова,три звезды,1439/01,06.07.2022,78/АА-97/439-2022,06.07.2022,05.07.2025,"Общество с ограниченной ответственностью ""Фатум Эксперт""",Высшая «апартмент»,1,2,Высшая «люкс»,2,4,Высшая «джуниор сюит»,4,8,14
хостел,"хостел ""У Беринга"" ИП Афанасьев А.А.","Хостел ""У Беринга""",Индивидуальный предприниматель Афанасьев Александр Андреевич,Камчатский край,410116922308,322410000000240,"683015, Камчатский край, г. Петропавловск - Камчатский, ул. Беринга, д.115а, строение 1",+8 963 832 32 72,hostel.41@yandex.ru,https://bookonline24.ru/hostel41,Полетаева Ирина Васильевна,без звёзд,13,14.07.2022,41/АА-162-2021/13-2022,15.07.2022,14.07.2025,"Союз ""Торгово-промышленная палата Камчатского края""",«Пятая»,8,64,,,,,,,64
"загородный отель, туристская база, база отдыха",Гостиница «Парамушир Тур» ООО«Парамушир Тур К»,Гостиница «Парамушир Тур»,Общество с ограниченной ответственностью «Парамушир Тур К»,Камчатский край,4104003363,1124177000870,"684350, Камчатский край, р-н Быстринский, с. Эссо, ул. 40 лет Победы, д. 11",+74154221442,Paramushir.esso@yandex.ru,Paramushirtur.ru,Леонова Олеся Николаевна,три звезды,1431/01,29.07.2022,78/АА-97/431-2022,29.07.2022,28.07.2025,"Общество с ограниченной ответственностью ""Фатум Эксперт""",«Первая»,30,58,,,,,,,58
городская гостиница (отель),"городской отель  ""Ключотель"" ИП Иванов М.В.","городской отель ""Ключотель""",Индивидуальный предприниматель Иванов Максим Владимирович,Камчатский край,410105382509,322410000006480,"683016, Камчатский край, г. Петропавловск - Камчатский, ул. Вилюйская, д.111",8 (909) -835-88-14,ivanovmv2012@mail.ru,www.kluchotel.ru,Полетаева Ирина Васильевна,три звезды,18,03.08.2022,41/АА-162-2021/18-2022,03.08.2022,02.08.2025,"Союз ""Торгово-промышленная палата Камчатского края""",Высшая «люкс»,1,2,«Первая»,26,44,,,,46
городская гостиница (отель),Гостиница «Аврора» ООО  «Запад-Восток Сервис»,Гостиница «Аврора»,Общество с ограниченной ответственностью  «Запад-Восток Сервис»,Камчатский край,4105043591,1144177000648,"684014, Камчатский край,  п.Нагорный,   ул. Шоссейная, д. 64",89638339696,Kam-avrora@yandex.ru,,О.М. Шахмалиева,две звезды,220809-384-К/3,20.08.2022,25/АА-021-2022/389-2022,20.08.2022,19.08.2025,"Общество с ограниченной ответственностью ""Приморский центр сертификации""",Высшая «джуниор сюит»,4,8,«Первая»,11,22,,,,30
городская гостиница (отель),"Городская гостиница ""Сапун гора"" ИП Ларина Н. А.","городская гостиница ""Сапун гора""",Индивидуальный предприниматель Ларина Наталья Анатольевна,Камчатский край,410104199691,318410100003431,"683001, Камчатский край, г. Петропавловск - Камчатский,  ул. Сапун гора, д. 17",8 900 683 40 00,gostevoydom_sapungora@rambler.ru,sapungora-kamchatka.busines.sate/,Полетаева Ирина Васильевна,без звёзд,19,25.08.2022,41/АА-162-2021/19-2022,25.08.2022,24.08.2025,"Союз ""Торгово-промышленная палата Камчатского края""",«Пятая»,14,28,,,,,,,28
хостел,Хостел «Евражки» ООО «ФИНРЕСУРС»,Хостел «Евражки»,Общество с ограниченной ответственностью «ФИНРЕСУРС»,Камчатский край,9702024520,1207700394758,"684000, Камчатский край, район Елизовский, город Елизово, переулок Тимирязевский, дом 9",+7 914 787-13-13,evrajki@mail.ru,https://evrajki-hostel.ru/,Лунякина Милена Петровна,без звёзд,1373,05.10.2022,77/АА-79/1373-2021,05.10.2022,05.10.2025,"Некоммерческая организация ""Российская Гостиничная Ассоциация""",«Пятая»,6,36,,,,,,,36
